document	label
hugh grant 's act is so consuming that sometimes it 's difficult to tell who the other actors in the movie are .	1
excellent acting and direction .	1
despite some comic sparks , welcome to collinwood never catches fire .	0
sluggishly directed by episodic tv veteran joe zwick , it 's a sitcom without the snap-crackle .	0
captures all the longing , anguish and ache , the confusing sexual messages and the wish to be a part of that elusive adult world .	1
a slow-moving police-procedural thriller that takes its title all too literally .	0
everything is off .	0
may take its sweet time to get wherever it 's going , but if you have the patience for it , you wo n't feel like it 's wasted yours .	1
a playful iranian parable about openness , particularly the need for people of diverse political perspectives to get along despite their ideological differences .	1
a trashy , exploitative , thoroughly unpleasant experience .	0
... an eerily suspenseful , deeply absorbing piece that works as a treatise on spirituality as well as a solid sci-fi thriller .	1
it 's never dull and always looks good .	1
witty and often surprising , a dark little morality tale disguised as a romantic comedy .	1
my goodness , queen latifah has a lot to offer and she seemed to have no problem flaunting her natural gifts .	1
a thriller with an edge -- which is to say that it does n't follow the stale , standard , connect-the-dots storyline which has become commonplace in movies that explore the seamy underbelly of the criminal world .	1
the film is reasonably entertaining , though it begins to drag two-thirds through , when the melodramatic aspects start to overtake the comedy .	1
strange occurrences build in the mind of the viewer and take on extreme urgency .	1
a lovely film for the holiday season .	1
psychologically revealing .	1
frida 's artistic brilliance is undeniable -- it 's among the most breathtakingly designed films i 've ever seen .	1
though its rather routine script is loaded with familiar situations , the movie has a cinematic fluidity and sense of intelligence that makes it work more than it probably should .	1
peppering this urban study with references to norwegian folktales , villeneuve creates in maelstrom a world where the bizarre is credible and the real turns magical .	1
the actors do n't inhabit their roles -- they 're trapped by them , forced to change behavior in bizarre unjustified fashion and spout dialog that consists mostly of platitudes .	0
it 's pretty linear and only makeup-deep , but bogdanovich ties it together with efficiency and an affection for the period .	1
art-house to the core , read my lips is a genre-curling crime story that revives the free-wheeling noir spirit of old french cinema .	1
windtalkers celebrates the human spirit and packs an emotional wallop .	1
shafer 's feature does n't offer much in terms of plot or acting .	0
... the tale of her passionate , tumultuous affair with musset unfolds as sand 's masculine persona , with its love of life and beauty , takes form .	1
strip it of all its excess debris , and you 'd have a 90-minute , four-star movie .	1
if your senses have n't been dulled by slasher films and gorefests , if you 're a connoisseur of psychological horror , this is your ticket .	1
lightweight but appealing .	1
hart 's war seems to want to be a character study , but apparently ca n't quite decide which character .	0
there has been a string of ensemble cast romances recently ... but peter mattei 's love in the time of money sets itself apart by forming a chain of relationships that come full circle to end on a positive -lrb- if tragic -rrb- note .	1
ihops do n't pile on this much syrup .	0
the acting is just fine , but there 's not enough substance here to sustain interest for the full 90 minutes , especially with the weak payoff .	0
and people make fun of me for liking showgirls .	0
fresnadillo has something serious to say about the ways in which extravagant chance can distort our perspective and throw us off the path of good sense .	1
the film is hard to dismiss -- moody , thoughtful , and lit by flashes of mordant humor .	1
as elegantly crafted as it often is , anderson 's movie is essentially a one-trick pony that , hampered by an undeveloped script , ultimately pulls up lame .	0
but this time , the old mib label stands for milder is n't better .	0
