document	label
How many hummingbird eggs could fit in one ostrich egg ?	5
What business exports the sparkling wine Spumante ?	3
What is the name of the police officer who tried to keep order in Top Cat 's neighborhood ?	3
What are the lengths of pearl necklaces ?	5
What Hermann Hesse book gave its name to a rock group ?	1
What is `` cat scratch fever '' ?	0
What can be done about snoring ?	0
What Nevil Shute novel is about the doomed survivors of a nuclear war ?	1
What prison is found in Ossining , New York ?	4
What is after death ?	1
What are the 7 Wonders of the World ?	1
Who kept the most famous diary in the English language ?	3
What is the location of McCarren Airport ?	4
Where is `` Global Schoolhouse '' ?	4
What bay divides Maryland 's Eastern and Western Shores ?	4
Who was the first Taiwanese President ?	3
Who is Snoopy 's arch-enemy ?	3
What feminist wrote Sexual Politics and Flying ?	3
How many three-letter permutations can be made from the four letters : c ?	5
What two countries in South America are landlocked ?	4
What is the Homelite Inc. home page ?	4
Where is Poe 's birthplace ?	4
Who was the lawyer for Randy Steven Craft ?	3
What is the name of the country which Hitler ruled ?	4
How do anti-locking brakes work ?	0
What are sunspots ?	0
Who was the first governor of West Virginia ?	3
What product did William Horlick discover and produce ?	1
What author landed a 468-pound marlin without harness in the early 193 's ?	3
What Argentine revolutionary fought with Castro and died in Bolivia in May , 1979 ?	3
When is the Tulip Festival in Michigan ?	5
What was the name of the flight that Fawaz Younis hijacked ?	1
What is the most common name ?	3
What famed library can you reach by dialing 22-287-5 ?	4
What is the present Pope named ?	3
What is the difference between a fruit and a vegetable ?	0
Who sings the song `` Drink to me with thine eyes '' by Ben Johnson ?	3
What is the zodiac sign for August 14 ?	1
What chocolate bar created by Frank Mars and his wife is often called a Milky Way with peanuts ?	1
What is the name of the brilliant British economist behind its creation ?	3
What does IOC stand for ?	2
How long was the TV mission of Star Trek 's Enterprise to be ?	5
What deck of cards includes the Wheel of Fortune , the Lovers , and Death ?	1
How many people have been Captain America ?	5
What was the name of Humphrey Bogart 's club in Casablanca ?	3
What are vermicilli , rigati , zitoni , and tubetti ?	0
What interesting method was used to run the credits in the early Popeye cartoons ?	1
Where can I find information about touring the Philippines ?	4
How many different vegetation zones are there ?	5
What program do I need to run a .tbk file ?	1
On what avenue is the original Saks department store located ?	4
What country received all the Nobel Prizes awarded in 1976 ?	4
What was the reason for the partition of the Anglican and Vatican churches ?	0
What is a leaky heart valve ?	0
What is a hyperlink ?	0
What is the average weight of a Yellow Labrador ?	5
How long does a human live ?	5
What does e=mc2 mean ?	0
What is the recipe or formula for Coca-Cola ?	1
What year was Janet Jackson 's first album released ?	5
What is sodium chloride ?	0
What do players try to do when the music stops in a game of musical chairs ?	0
What is the best selling computer model ever ?	1
What is the capital of Uruguay ?	4
How tall is the Sears Building ?	5
Who is Charles Lindbergh ?	3
How can you tell if someone is lying ?	0
What makes Black Hills , South Dakota a tourist attraction ?	0
What color are seven of every 10 houses in the U.S. ?	1
What 1895 H.G. Wells novel was written under the title The Chronic Argonauts ?	1
What does the term glory hole mean ?	0
What piano company claims its product is the `` Instrument of the immortals '' ?	3
Who is considered The First Lady of the American Stage ?	3
How far is a nautical mile ?	5
Where do rocks come from ?	0
What Pope inaugurated Vatican International Radio ?	3
What layer of the atmosphere contains most of the ozone layer ?	1
What two countries is Andorra nestled between ?	4
What do I need to learn to design web pages ?	0
What room did W.C. Fields keep his library in ?	4
What actress starred in `` The Lion in Winter '' ?	3
How many seats does the Batmobile sport ?	5
What season does a hiemal activity normally take place in ?	5
What is the belt of low pressure around the equator called ?	1
What is Olestra ?	0
What Peruvian city is home to the mummified body of Francisco Pizarro ?	4
Who made the musical plea Be True to Your School ?	3
Where is Mozambique located ?	4
In what Olympic Games did Nadia Comaneci become popular ?	1
How many grooves are on a dime 's edge ?	5
Who were the only two bald U.S. Presidents ?	3
What date did Neil Armstrong land on the moon ?	5
How can anyone tell if a female had sexual intercourse ?	0
What are the 10 plagues of Egypt ?	1
How much could you rent a Volkswagen bug for in 1966 ?	5
How do I check if my modem is v.9 compatible ?	0
What is real time processing ?	0
What buxom blonde appeared on the cover of more than 5 magazines ?	3
Who wrote ` Dubliners ' ?	3
What is porphyria ?	0
Where was George Washington born ?	4
On which date is the Ukrainians ' Christmas ?	5
What is Larry King 's occupation ?	3
How do you get to the top of the Eiffel Tower ?	0
How long does the average domesticated ferret live ?	5
Where is Burma ?	4
What is the acronym for the National Bureau of Investigation ?	2
How was Teddy Roosevelt related to FDR ?	0
What percentage of children between the ages of two and eleven watch ` The Simpsons ' ?	5
What is a mirror made out of ?	1
What role do fruits play in the survival of plants ?	3
What happened to Phillip Taylor Kramer ?	0
What is the name of the 1919 occurrence in which British troops killed over 3 unarmed Indian protestors ?	1
What 's known as The queen of Drinks ?	1
What astronomical phenomenon takes place in Jan. 1999 ?	1
What does a resurrectionist steal ?	1
What is an example of a natural acid-base indicator ?	1
Which member of Charlie 's Angels sang vocals for Josie and the Pussycats ?	3
What two body parts grow all your life ?	1
Who was the second person ever to wear Iron Man 's armor ?	3
What are the cookies in Internet ?	0
What is the name of the largest city in Chile , South America ?	4
What is the origin of the ethnic category `` caucasian '' ?	0
How many bottles of wine were prisoners in the Bastille allowed per day ?	5
What actor was the first man to appear on the cover of McCall 's ?	3
What concerts are held in New York this week ?	1
Who is the Prophet of Medina ?	3
Where was the first zoo in the U.S. ?	4
Who is Stein Eriksen ?	3
Who was the first Russian astronaut to walk in space ?	3
Which of the following famous people does not paint as a hobby ?	3
What stadium do the Miami Dolphins play their home games in ?	4
Name Li 'l Abner 's favorite Indian drink .	1
When is the Sun closest to the Earth ?	5
What is the only animal that can turn its stomach inside out ?	1
Who delivered his last newscast on March 6 , 1981 ?	3
What is metabolism ?	0
What is cache memory ?	0
What kind of nuts are used in marzipan ?	1
Who is the worst US President ever ?	3
How many counties are in Indiana ?	5
What non-conformist abstract painter was dubbed Jack The Dripper by Time ?	3
What crop failure caused the Irish Famine ?	1
Where is Hitler buried ?	4
Which sex is denied voting rights in Kuwait ?	1
What is sound ?	0
What is the origin of the word `` mind '' ?	0
In what year was the cannon invented ?	5
What department store heir is responsible for raising a three-ton safe from the underwater wreckage of the Andrea Doria ?	3
What country in Latin America is the largest one ?	4
Who was Quetzalcoatl ?	3
What is a fear of night or darkness ?	1
How often does Old Faithful erupt at Yellowstone National Park ?	5
What does `` extended definition '' mean and how would one write a paper on it ?	0
Who were the five Marx brothers ?	3
Who are Woody Woodpecker 's niece and nephew ?	3
Which country did Hitler rule ?	4
How do I log on to home page at Headquarters U.S. European Command ?	0
How do you ask questions ?	0
Who sang the song `` Hooked on a Feeling '' in the dancing baby episode of `` Ally Mcbeal '' ?	3
What state has the most Indians ?	4
What cigarette company urged us , `` Come to where the flavor is ? ''	3
What year was the ATM first introduced ?	5
What are the seven virtues ?	0
What U.S. city is known as The Rubber Capital of the World ?	4
What is p.m. an abbreviation for , as in 5 p.m. ?	2
What part of their attire were `` pothooks '' to cowboys of the Old West ?	1
What is the definition of cecum ?	0
How cold should a refrigerator be ?	5
How many dots make up the symbol for `` because '' ?	5
What Caribbean island is northeast of Trinidad ?	4
What is the history of `` the toast '' ?	0
How successful is arometherapy ?	0
What is cryogenics ?	0
How many people have died of tuberculosis ?	5
What were Baffin , Frobisher and Franklin looking for ?	1
What is the name of the Michelangelo painting that shows two hands with fingers touching ?	1
What does an irate car owner call iron oxide ?	1
What is the oldest building in the United States ?	4
What then-derogatory term was applied to the painters Monet , Sisley , Pissarro , Renoir and Degas ?	1
What 's the slowest Olympic swimming stroke ?	1
What are amicable numbers ?	0
Where can I find information on George Bush ?	4
What is the percentage of water content in the human body ?	5
What was the backup singing group for Roy Rogers ?	3
Why is Microsoft 's Windows 3 such a successful computer program ?	0
What is an arab strap ?	0
What does the word LASER mean ?	2
What is the virus HIV ?	0
What kind of patent did Ermal Fraze get in 1963 ?	1
What card game derived its name from biritch , or Russian Whist ?	1
What are the words to the song sung by `` Banana in Pajamas '' ?	0
What Lewis Carroll book introduced Humpty Dumpty to the world ?	1
How much did Lucy Van Pelt originally charge for psychiatric sessions ?	5
What 's another name for aspartame ?	1
What is the difference between a board of directors and an advisory board ?	0
What 's the American dollar equivalent for 8 pounds in the U.K. ?	5
What is the name of the tallest mountain in the world ?	4
